student_id,course_type,institute_tier,region,target_sector,cgpa,academic_consistency_score,num_internships,internship_months,internship_employer_type,internship_performance,num_certifications,certifications,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_avg_salary_lpa,placement_cell_score,recruiter_diversity_score,job_demand_score,region_job_density,sector_growth_rate,job_applications_per_week,interviews_attended,resume_updated_recently,linkedin_active,internship_quality_score,skill_relevance_score,institute_strength_index,placed_3m,placed_6m,placed_12m,actual_salary_lpa
STU0553,Nursing,Tier 3,Kolkata,Pharma,6.13,56.8,2,6,PSU,3.1,2,Python|CFA,0.59,0.7,0.7899999999999999,3.9,0.85,0.37,0.45,0.73,0.17,15,11,1,1,0.51,0.65,0.66,1,1,1,3.4
STU0554,Commerce,Tier 3,Bangalore,IT,8.07,40.9,1,3,MNC,3.5,1,Power BI,0.18,0.32,0.4,4.5,0.67,0.65,0.73,0.88,-0.03,28,7,1,0,0.73,0.18,0.56,0,1,1,4.5
STU0555,Arts,Tier 3,Pune,BFSI,6.72,77.4,0,0,None,0.0,3,Machine Learning|PMP|CFA,0.15,0.32999999999999996,0.42999999999999994,4.7,0.61,0.72,0.99,0.39,-0.03,5,1,0,1,0.16,0.82,0.56,1,1,1,3.7
STU0556,Nursing,Tier 1,Hyderabad,Healthcare,8.35,68.5,1,4,SME,3.3,2,Digital Marketing|Machine Learning,0.71,0.85,0.98,7.5,0.91,0.81,0.49,0.88,0.09,5,13,1,0,0.49,0.35,0.86,1,1,1,6.8
STU0557,Commerce,Tier 3,Chennai,IT,8.8,57.5,3,9,NGO,4.6,2,Digital Marketing|AWS,0.08,0.27,0.33,4.6,0.83,0.42,0.97,0.88,0.02,27,1,1,1,0.68,0.65,0.54,1,1,1,4.7
STU0558,Engineering,Tier 3,Kolkata,BFSI,6.94,81.9,2,8,PSU,3.4,1,Java,0.27,0.33,0.45,5.6,0.86,0.37,0.87,0.54,-0.06,6,3,0,1,0.57,0.48,0.55,0,0,0,6.0
STU0559,Nursing,Tier 3,Delhi,Healthcare,4.45,67.3,2,10,Startup,4.3,1,Java,0.45,0.5700000000000001,0.7000000000000001,2.3,0.31,0.98,0.71,0.61,0.11,26,14,0,1,0.79,0.48,0.59,0,1,1,4.3
STU0560,Engineering,Tier 1,Mumbai,EdTech,9.11,79.7,3,18,NGO,3.1,1,SQL,0.73,0.82,0.8999999999999999,12.0,0.72,0.62,0.88,0.87,0.19,11,4,0,1,0.61,0.48,0.72,0,1,1,21.7
STU0561,Data Science,Tier 1,Hyderabad,EdTech,5.09,56.5,3,9,PSU,4.9,1,Power BI,0.74,0.84,0.89,31.5,0.95,0.85,0.55,0.26,0.2,2,2,1,1,0.7,0.48,0.89,1,1,1,23.5
STU0562,Engineering,Tier 2,Bangalore,Manufacturing,9.23,75.9,0,0,None,0.0,0,None,0.36,0.45999999999999996,0.5399999999999999,11.1,0.91,0.57,0.34,0.5,-0.02,4,0,0,0,0.16,0.0,0.67,0,1,1,8.8
STU0563,Nursing,Tier 2,Pune,Healthcare,6.14,88.6,2,6,NGO,3.7,2,Cybersecurity|Power BI,0.75,0.9,1.0,5.7,0.94,0.98,0.77,0.98,0.23,6,6,0,0,0.56,0.35,0.94,0,1,1,3.4
STU0564,MBA,Tier 1,Chennai,Manufacturing,7.33,86.0,0,0,None,0.0,0,None,0.75,0.8200000000000001,0.91,17.6,0.86,0.64,0.85,0.65,0.19,16,12,1,0,0.16,0.0,0.78,0,1,1,22.6
STU0565,Data Science,Tier 2,Delhi,FMCG,8.11,80.7,1,2,SME,4.7,1,PMP,0.67,0.8500000000000001,0.9200000000000002,13.2,0.45,0.96,0.72,0.92,0.06,7,12,0,0,0.57,0.18,0.72,0,0,0,11.4
STU0566,Arts,Tier 2,Ahmedabad,BFSI,7.53,30.1,2,6,Startup,4.8,0,None,0.56,0.7200000000000001,0.79,3.9,0.78,0.57,0.64,0.87,0.1,9,10,1,0,0.76,0.0,0.7,0,0,0,4.7
STU0567,Arts,Tier 1,Hyderabad,Consulting,6.19,64.7,0,0,None,0.0,4,Tableau|React|SQL|Cybersecurity,0.78,0.87,0.95,6.9,0.84,0.77,0.65,0.99,0.02,13,9,1,1,0.16,1.0,0.83,1,1,1,5.9
STU0568,Arts,Tier 3,Kolkata,Manufacturing,7.33,49.1,1,3,MNC,3.3,2,Digital Marketing|Machine Learning,0.15,0.32,0.42000000000000004,3.5,0.78,0.55,0.73,0.92,0.06,9,12,0,1,0.71,0.65,0.57,1,1,1,3.5
STU0569,Data Science,Tier 2,Hyderabad,Consulting,6.93,68.2,0,0,None,0.0,3,AWS|PMP|Digital Marketing,0.48,0.64,0.76,15.7,0.55,0.61,0.76,0.55,0.18,0,5,1,0,0.16,0.52,0.59,1,1,1,11.3
STU0570,Data Science,Tier 3,Mumbai,Manufacturing,8.26,51.4,1,5,NGO,4.0,1,React,0.25,0.42000000000000004,0.48000000000000004,9.0,0.71,0.41,0.38,0.27,0.03,27,11,1,1,0.56,0.48,0.53,1,1,1,7.1
STU0571,Nursing,Tier 1,Delhi,Healthcare,7.67,84.1,0,0,None,0.0,1,Tableau,0.93,1.0,1.0,6.4,0.99,0.78,0.78,0.63,0.1,24,12,0,0,0.16,0.18,0.93,1,1,1,5.1
STU0572,Engineering,Tier 1,Ahmedabad,Manufacturing,9.59,76.4,3,18,MNC,4.3,0,None,0.56,0.6900000000000001,0.75,24.7,0.72,0.9,0.68,0.42,0.25,26,10,0,0,0.94,0.0,0.77,1,1,1,22.6
STU0573,MBA,Tier 1,Hyderabad,FMCG,7.69,94.7,2,8,SME,3.9,1,PMP,0.39,0.56,0.66,38.4,0.76,1.0,0.51,0.71,0.1,28,8,0,1,0.61,0.48,0.77,1,1,1,28.9
STU0574,Engineering,Tier 3,Chennai,BFSI,4.82,84.2,1,5,NGO,4.2,1,React,0.08,0.18,0.32999999999999996,4.8,0.54,0.83,0.36,0.51,-0.07,7,6,0,0,0.58,0.18,0.52,1,1,1,5.0
STU0575,Law,Tier 3,Delhi,Pharma,6.58,75.0,1,4,SME,4.0,0,None,0.31,0.4,0.51,4.6,0.55,0.15,0.4,0.51,0.18,17,13,0,1,0.55,0.3,0.39,1,1,1,5.2
STU0576,Law,Tier 2,Kolkata,Manufacturing,7.57,50.5,1,1,NGO,4.9,1,CFA,0.8,0.8600000000000001,0.9600000000000001,9.3,0.44,0.44,0.53,0.49,0.17,5,1,0,0,0.57,0.18,0.57,0,0,1,7.5
STU0577,Nursing,Tier 2,Mumbai,Healthcare,6.64,68.2,2,2,SME,4.6,2,AWS|Java,0.59,0.71,0.77,5.2,0.98,0.7,0.46,0.87,0.24,14,13,1,0,0.56,0.35,0.81,0,0,1,4.1
STU0578,MBA,Tier 1,Delhi,Healthcare,4.64,52.7,2,6,PSU,4.3,0,None,0.7,0.82,0.9099999999999999,26.1,0.71,0.74,0.83,0.5,0.19,2,12,1,1,0.6,0.3,0.75,0,0,0,24.8
STU0579,Nursing,Tier 2,Bangalore,EdTech,8.82,71.5,1,5,SME,4.0,0,None,0.37,0.45,0.56,3.4,0.56,0.55,0.4,0.24,0.25,26,13,0,1,0.56,0.3,0.52,0,1,1,3.7
STU0580,Law,Tier 1,Kolkata,IT,6.7,56.4,3,3,Startup,3.3,1,Python,0.48,0.64,0.76,11.7,0.87,0.83,0.78,0.27,0.15,28,2,1,1,0.59,0.48,0.79,0,1,1,17.1
STU0581,MBA,Tier 3,Mumbai,Healthcare,7.36,67.4,3,18,MNC,3.1,2,AWS|Machine Learning,0.34,0.51,0.5700000000000001,6.3,0.82,0.48,0.98,0.79,-0.09,0,12,1,0,0.85,0.35,0.62,0,1,1,7.5
STU0582,Law,Tier 3,Mumbai,Consulting,7.76,72.1,2,10,MNC,4.9,0,None,0.42,0.56,0.6300000000000001,4.9,0.73,0.49,0.78,0.56,0.03,19,5,1,0,0.96,0.0,0.61,1,1,1,5.6
STU0583,Law,Tier 2,Ahmedabad,Healthcare,5.0,52.8,1,6,Startup,4.3,0,None,0.49,0.62,0.75,8.4,0.97,0.43,0.94,0.41,-0.06,28,2,0,1,0.72,0.3,0.7,0,0,1,8.3
STU0584,Arts,Tier 3,Delhi,Consulting,4.04,74.9,0,0,None,0.0,0,None,0.45,0.52,0.5900000000000001,2.5,0.67,0.93,0.48,0.64,-0.03,1,5,1,0,0.16,0.0,0.7,0,0,1,2.0
STU0585,Nursing,Tier 3,Bangalore,Manufacturing,8.5,63.7,2,2,SME,3.5,2,CFA|AWS,0.52,0.68,0.75,2.5,0.49,0.69,0.46,0.35,-0.1,25,13,1,1,0.47,0.65,0.61,1,1,1,3.4
STU0586,MBA,Tier 3,Kolkata,Healthcare,8.37,87.1,2,2,NGO,3.5,1,SQL,0.5,0.56,0.7000000000000001,7.8,0.88,1.0,0.43,0.76,0.25,28,12,1,0,0.47,0.18,0.82,0,1,1,7.4
STU0587,Law,Tier 3,Mumbai,BFSI,6.36,83.9,2,12,MNC,4.6,1,PMP,0.1,0.23,0.36,6.1,0.48,0.72,0.96,0.7,-0.04,1,14,1,1,0.97,0.48,0.48,1,1,1,5.5
STU0588,Arts,Tier 3,Kolkata,Pharma,7.96,57.4,1,5,PSU,4.9,1,Python,0.55,0.74,0.8,2.2,0.88,0.8,0.48,0.46,0.02,17,6,0,1,0.64,0.48,0.81,1,1,1,3.2
STU0589,Arts,Tier 2,Kolkata,FMCG,5.27,74.9,2,6,NGO,4.3,1,Tableau,0.42,0.53,0.64,4.7,0.56,0.83,0.67,0.25,0.05,24,8,1,0,0.6,0.18,0.63,0,1,1,5.1
STU0590,MBA,Tier 2,Ahmedabad,Manufacturing,7.36,66.9,0,0,None,0.0,0,None,0.38,0.46,0.56,10.2,0.66,0.86,0.62,0.32,0.19,24,3,1,0,0.16,0.0,0.66,0,0,0,12.1
STU0591,Law,Tier 3,Kolkata,Consulting,7.88,62.6,1,5,Startup,4.1,3,Python|Tableau|Cybersecurity,0.29,0.39999999999999997,0.5,5.5,0.6,0.58,0.32,0.4,0.02,6,0,1,1,0.69,0.82,0.53,1,1,1,5.3
STU0592,Nursing,Tier 3,Hyderabad,FMCG,7.43,69.7,2,12,SME,4.0,2,Power BI|SQL,0.09,0.21,0.32999999999999996,4.2,0.73,0.59,0.92,0.56,-0.08,29,9,1,0,0.68,0.35,0.53,1,1,1,3.7
STU0593,Commerce,Tier 3,Pune,Consulting,7.83,81.3,1,2,NGO,3.3,0,None,0.23,0.39,0.52,3.4,0.81,0.98,0.79,0.53,0.19,8,2,0,0,0.46,0.0,0.74,0,0,1,3.2
STU0594,Law,Tier 2,Kolkata,Manufacturing,7.02,80.6,2,10,SME,3.2,4,Digital Marketing|Tableau|PMP|AWS,0.3,0.43,0.48,11.7,0.57,0.31,0.35,0.66,-0.04,14,12,0,0,0.58,0.7,0.45,1,1,1,7.9
STU0595,Data Science,Tier 2,Chennai,Pharma,8.72,47.2,3,18,Startup,4.6,0,None,0.59,0.7,0.7999999999999999,9.1,0.77,0.87,0.71,0.83,0.19,13,0,1,1,0.85,0.3,0.78,1,1,1,13.2
STU0596,Nursing,Tier 3,Delhi,BFSI,6.92,48.1,0,0,None,0.0,0,None,0.41,0.6,0.6599999999999999,2.2,0.9,0.73,0.6,0.8,0.2,6,4,1,0,0.16,0.0,0.76,0,0,1,3.5
STU0597,Arts,Tier 2,Mumbai,Healthcare,5.78,51.9,2,12,SME,3.2,2,React|Python,0.52,0.6,0.71,4.8,0.48,0.63,0.42,0.78,0.29,10,13,1,1,0.62,0.65,0.56,1,1,1,5.9
STU0598,Nursing,Tier 3,Kolkata,BFSI,8.25,78.0,1,4,MNC,3.6,0,None,0.34,0.48000000000000004,0.54,2.3,0.76,0.43,0.77,0.87,0.24,23,10,0,1,0.75,0.3,0.58,0,0,1,3.5
STU0599,Data Science,Tier 1,Mumbai,Pharma,8.77,77.7,0,0,None,0.0,1,CFA,0.34,0.43000000000000005,0.55,16.1,0.87,0.65,0.45,0.34,-0.07,16,10,0,1,0.16,0.48,0.67,1,1,1,22.5
STU0600,Arts,Tier 1,Ahmedabad,EdTech,7.83,61.6,1,3,MNC,4.1,0,None,0.76,0.84,0.8999999999999999,7.3,0.91,0.7,0.82,0.96,-0.05,5,4,1,0,0.78,0.0,0.83,0,0,1,6.4
STU0601,MBA,Tier 1,Hyderabad,Healthcare,7.86,75.1,0,0,None,0.0,2,React|Python,0.81,0.9,0.96,28.4,0.97,0.81,0.82,0.44,0.08,10,4,0,1,0.16,0.65,0.9,0,1,1,24.9
STU0602,Commerce,Tier 1,Delhi,BFSI,7.21,67.5,2,12,PSU,3.5,0,None,0.94,1.0,1.0,15.0,0.79,0.99,0.44,0.29,0.2,23,7,0,0,0.64,0.0,0.91,0,1,1,10.2
STU0603,Commerce,Tier 2,Kolkata,Manufacturing,6.36,72.8,2,10,NGO,4.0,0,None,0.15,0.22999999999999998,0.37,5.9,0.6,0.89,0.75,0.77,0.15,19,11,1,1,0.65,0.3,0.58,0,0,1,7.3
STU0604,Engineering,Tier 3,Pune,FMCG,4.0,53.1,1,4,PSU,3.1,1,Machine Learning,0.57,0.72,0.79,3.3,0.88,0.61,0.75,0.45,0.05,26,14,1,1,0.47,0.48,0.75,0,0,0,4.8
STU0605,Nursing,Tier 2,Mumbai,Consulting,6.94,62.0,2,6,Startup,4.2,1,CFA,0.39,0.44,0.5700000000000001,5.2,0.41,0.56,0.72,0.56,0.21,21,7,1,1,0.72,0.48,0.46,1,1,1,4.1
STU0606,Law,Tier 2,Chennai,BFSI,8.95,84.2,2,8,NGO,4.9,2,Machine Learning|Digital Marketing,0.42,0.53,0.68,6.9,0.59,0.94,0.98,0.43,-0.05,8,1,0,0,0.69,0.35,0.68,0,0,1,9.2
STU0607,Nursing,Tier 3,Ahmedabad,Manufacturing,6.79,73.5,0,0,None,0.0,2,Power BI|PMP,0.07,0.13,0.22,4.0,0.97,0.48,0.44,0.85,0.2,3,8,0,1,0.16,0.65,0.57,0,1,1,2.5
STU0608,Nursing,Tier 1,Pune,BFSI,5.03,79.0,1,4,SME,3.8,2,React|Java,0.54,0.7100000000000001,0.8300000000000001,7.3,0.87,0.6,0.33,0.98,-0.04,14,2,1,0,0.53,0.35,0.74,0,1,1,5.7
STU0609,Nursing,Tier 2,Mumbai,Consulting,7.92,44.1,0,0,None,0.0,0,None,0.52,0.62,0.76,4.7,0.56,0.97,0.47,0.92,0.19,18,6,1,0,0.16,0.0,0.7,0,0,1,4.7
STU0610,Engineering,Tier 2,Chennai,BFSI,8.01,58.4,1,3,NGO,3.9,0,None,0.51,0.68,0.81,7.7,0.83,0.77,0.82,0.35,-0.04,11,14,1,0,0.52,0.0,0.77,0,0,1,9.3
STU0611,Data Science,Tier 2,Hyderabad,Consulting,8.03,37.4,0,0,None,0.0,3,AWS|React|Java,0.6,0.71,0.84,13.7,0.7,0.94,0.56,0.38,0.14,28,13,0,1,0.16,0.82,0.77,1,1,1,10.7
STU0612,MBA,Tier 3,Hyderabad,Consulting,6.88,87.2,2,8,Startup,4.0,2,Java|Tableau,0.28,0.39,0.52,6.9,0.4,0.56,0.4,0.75,0.03,21,12,1,0,0.73,0.35,0.45,0,0,1,7.6
STU0613,MBA,Tier 1,Bangalore,BFSI,6.26,75.6,1,6,SME,3.4,1,Cybersecurity,0.74,0.82,0.94,30.5,0.73,0.65,0.38,0.78,-0.04,0,6,1,1,0.53,0.48,0.73,0,0,0,26.2
STU0614,Arts,Tier 2,Chennai,FMCG,7.37,75.7,1,5,SME,4.1,1,Cybersecurity,0.6,0.78,0.8400000000000001,3.2,0.62,0.97,0.99,0.36,-0.04,13,9,0,0,0.57,0.18,0.77,1,1,1,4.5
STU0615,MBA,Tier 3,Pune,Pharma,7.65,74.1,0,0,None,0.0,3,Java|Cybersecurity|AWS,0.09,0.28,0.34,7.8,0.82,0.52,0.83,0.94,0.2,27,4,1,0,0.16,0.52,0.57,0,0,1,6.1
STU0616,Nursing,Tier 3,Mumbai,FMCG,8.97,75.9,1,5,SME,3.5,1,React,0.29,0.39,0.51,4.5,0.68,0.81,0.82,0.66,0.02,12,10,1,0,0.52,0.18,0.63,1,1,1,3.7
STU0617,Engineering,Tier 3,Ahmedabad,FMCG,8.94,62.6,3,9,MNC,3.3,1,Python,0.38,0.5,0.56,3.4,0.35,0.33,0.49,0.72,-0.08,25,14,1,0,0.81,0.18,0.39,1,1,1,5.9
STU0618,Law,Tier 1,Chennai,FMCG,8.94,50.0,1,4,NGO,3.5,0,None,0.81,0.9600000000000001,1.0,20.6,0.95,0.95,0.75,0.91,0.11,2,12,0,1,0.51,0.3,0.95,0,0,0,17.2
STU0619,Law,Tier 2,Hyderabad,Consulting,4.3,74.1,3,9,SME,4.4,0,None,0.66,0.79,0.8400000000000001,7.8,0.98,0.81,0.51,0.66,0.14,10,0,0,0,0.66,0.0,0.87,1,1,1,6.2
STU0620,MBA,Tier 2,Kolkata,Manufacturing,7.98,62.3,1,6,SME,3.7,0,None,0.72,0.8099999999999999,0.8999999999999999,8.8,0.92,0.66,0.71,0.5,0.17,1,2,0,0,0.56,0.0,0.81,0,0,0,13.6
STU0621,Arts,Tier 2,Pune,EdTech,7.81,68.0,1,3,Startup,3.7,2,Cybersecurity|AWS,0.39,0.54,0.5900000000000001,4.0,0.61,0.82,0.65,0.22,0.15,4,6,1,1,0.63,0.65,0.65,0,1,1,4.7
STU0622,Commerce,Tier 2,Hyderabad,Pharma,7.08,78.3,3,12,SME,4.8,0,None,0.7,0.82,0.8899999999999999,7.5,0.69,0.66,0.39,0.61,-0.08,9,14,1,1,0.74,0.3,0.72,1,1,1,7.2
STU0623,Arts,Tier 3,Delhi,EdTech,8.74,63.5,2,8,MNC,4.4,2,AWS|CFA,0.34,0.43000000000000005,0.48000000000000004,4.6,0.86,0.21,0.56,0.73,0.16,12,14,0,1,0.89,0.65,0.54,1,1,1,3.5
STU0624,Arts,Tier 3,Chennai,EdTech,5.51,77.5,1,2,PSU,4.6,0,None,0.13,0.31,0.38,3.9,0.72,0.35,0.99,0.25,0.14,28,10,0,1,0.56,0.3,0.49,1,1,1,3.4
STU0625,Nursing,Tier 1,Delhi,IT,6.63,30.7,2,6,Startup,3.9,2,Machine Learning|PMP,0.91,1.0,1.0,7.8,0.93,0.98,0.48,0.87,0.14,16,13,1,0,0.69,0.35,0.97,0,0,0,6.4
STU0626,Commerce,Tier 2,Pune,FMCG,6.08,59.0,0,0,None,0.0,4,Power BI|Digital Marketing|React|Machine Learning,0.71,0.8099999999999999,0.9299999999999999,8.1,0.46,0.94,0.64,0.51,0.28,16,12,0,1,0.16,1.0,0.71,0,0,1,6.6
STU0627,Nursing,Tier 1,Chennai,Manufacturing,7.26,81.8,2,2,NGO,3.4,1,Cybersecurity,0.51,0.66,0.8,4.6,0.88,0.74,0.62,0.43,0.04,13,5,1,0,0.47,0.18,0.77,0,0,1,6.0
STU0628,Data Science,Tier 2,Ahmedabad,EdTech,5.62,27.3,0,0,None,0.0,0,None,0.48,0.6,0.75,10.3,0.54,0.75,0.56,0.7,0.02,18,11,1,0,0.16,0.0,0.62,1,1,1,9.9
STU0629,Law,Tier 2,Ahmedabad,Healthcare,8.12,42.5,1,3,Startup,4.7,0,None,0.61,0.69,0.7699999999999999,5.9,0.55,0.87,0.75,0.96,-0.08,3,9,0,0,0.71,0.0,0.69,0,1,1,8.7
STU0630,Commerce,Tier 3,Kolkata,BFSI,8.36,83.2,2,12,MNC,4.5,0,None,0.27,0.43000000000000005,0.56,4.6,0.65,0.44,0.4,0.97,0.08,2,14,1,0,0.96,0.0,0.52,0,1,1,4.3
STU0631,MBA,Tier 2,Chennai,Consulting,7.43,72.9,1,2,PSU,4.0,0,None,0.38,0.46,0.61,17.0,0.98,0.51,0.42,0.6,0.1,1,11,0,0,0.51,0.0,0.68,0,0,1,12.9
STU0632,Nursing,Tier 2,Ahmedabad,Pharma,4.0,42.3,1,6,Startup,5.0,4,AWS|Python|Tableau|Java,0.4,0.5,0.6,3.4,0.61,0.9,0.33,0.32,-0.05,19,14,0,1,0.78,1.0,0.66,0,1,1,5.0
STU0633,MBA,Tier 1,Kolkata,BFSI,7.69,81.5,1,2,MNC,3.8,1,SQL,0.71,0.86,0.9299999999999999,36.9,0.92,0.9,1.0,0.84,0.23,6,10,0,1,0.74,0.48,0.9,0,1,1,28.1
STU0634,Engineering,Tier 2,Bangalore,BFSI,6.77,84.7,0,0,None,0.0,3,Machine Learning|Cybersecurity|AWS,0.61,0.71,0.7999999999999999,14.8,0.4,0.99,0.99,1.0,0.09,9,13,1,0,0.16,0.52,0.67,1,1,1,9.2
STU0635,Data Science,Tier 1,Hyderabad,Consulting,6.32,56.9,3,15,SME,3.8,0,None,0.96,1.0,1.0,22.6,0.75,0.81,0.5,0.37,0.14,28,3,1,1,0.66,0.3,0.84,0,1,1,23.6
STU0636,Law,Tier 1,Mumbai,IT,7.73,71.1,0,0,None,0.0,1,React,0.71,0.78,0.88,13.7,0.85,0.75,0.45,0.8,-0.04,5,7,0,0,0.16,0.18,0.8,1,1,1,14.9
STU0637,Arts,Tier 2,Ahmedabad,Consulting,6.96,67.5,0,0,None,0.0,0,None,0.16,0.31,0.38,4.8,0.69,0.42,0.91,0.62,0.25,3,12,0,1,0.16,0.3,0.49,0,0,1,3.9
STU0638,Commerce,Tier 3,Delhi,EdTech,7.84,58.2,1,2,NGO,4.6,2,CFA|Digital Marketing,0.21,0.3,0.39,5.5,0.34,0.3,0.54,0.94,0.1,1,7,0,0,0.56,0.35,0.32,0,1,1,4.2
STU0639,Nursing,Tier 3,Hyderabad,BFSI,9.24,68.6,1,1,SME,3.0,1,Machine Learning,0.14,0.28,0.42000000000000004,2.8,0.91,0.46,0.58,0.52,-0.06,1,14,0,0,0.42,0.18,0.59,1,1,1,2.7
STU0640,Data Science,Tier 1,Pune,IT,5.08,74.8,0,0,None,0.0,1,Python,0.74,0.83,0.97,33.2,0.83,0.86,0.42,0.55,0.15,14,5,1,0,0.16,0.18,0.84,0,1,1,19.0
STU0641,Data Science,Tier 2,Mumbai,EdTech,6.77,71.5,0,0,None,0.0,0,None,0.56,0.66,0.78,15.2,0.76,0.5,0.95,0.64,0.22,19,13,0,0,0.16,0.0,0.65,1,1,1,9.9
STU0642,Engineering,Tier 2,Pune,Manufacturing,8.38,77.2,1,2,MNC,4.4,0,None,0.53,0.65,0.77,14.8,0.97,0.58,0.73,0.91,0.23,15,8,0,1,0.79,0.3,0.76,0,0,0,10.7
STU0643,Nursing,Tier 3,Kolkata,Pharma,6.34,62.6,0,0,None,0.0,0,None,0.26,0.34,0.46,3.0,0.47,0.77,0.48,0.92,0.12,26,14,1,1,0.16,0.3,0.52,0,1,1,2.6
STU0644,Commerce,Tier 3,Kolkata,Pharma,8.7,42.8,3,12,Startup,4.4,1,Machine Learning,0.27,0.41000000000000003,0.49000000000000005,5.2,0.84,0.8,0.67,0.43,0.22,27,14,1,0,0.83,0.18,0.7,0,0,0,4.1
STU0645,Commerce,Tier 1,Pune,Consulting,6.94,53.6,2,6,NGO,4.1,3,Machine Learning|CFA|Java,0.87,0.98,1.0,14.9,0.88,0.75,0.48,0.23,0.18,7,11,1,1,0.59,0.82,0.87,0,0,0,10.2
STU0646,MBA,Tier 2,Bangalore,EdTech,4.98,67.3,1,1,NGO,3.0,0,None,0.44,0.62,0.74,13.8,0.95,0.32,0.54,0.86,0.15,3,12,0,0,0.42,0.0,0.66,1,1,1,11.3
STU0647,Commerce,Tier 3,Ahmedabad,Manufacturing,4.78,88.6,0,0,None,0.0,2,Power BI|Python,0.22,0.33,0.43000000000000005,6.0,0.8,0.49,0.62,0.6,0.16,25,1,1,1,0.16,0.65,0.57,0,0,1,3.9
STU0648,Law,Tier 1,Delhi,BFSI,8.82,72.2,1,1,PSU,4.4,2,Machine Learning|AWS,0.9,1.0,1.0,20.4,0.97,0.88,0.98,0.71,0.29,0,1,0,1,0.53,0.65,0.95,0,1,1,18.0
STU0649,MBA,Tier 1,Delhi,IT,8.85,57.0,1,2,SME,4.5,1,Java,0.49,0.59,0.7,17.3,0.89,0.71,0.31,0.64,0.13,16,3,0,0,0.55,0.18,0.75,0,1,1,27.1
STU0650,Data Science,Tier 2,Chennai,EdTech,8.59,45.0,1,4,MNC,3.1,1,Power BI,0.2,0.25,0.36,12.4,0.52,1.0,0.93,0.43,0.12,18,6,1,1,0.71,0.48,0.58,0,1,1,13.0
STU0651,Engineering,Tier 2,Kolkata,BFSI,6.25,76.6,2,2,NGO,4.4,2,PMP|AWS,0.51,0.68,0.76,10.3,0.87,0.46,0.45,0.67,0.07,13,2,1,0,0.55,0.35,0.69,0,1,1,9.5
STU0652,Arts,Tier 2,Mumbai,BFSI,7.92,54.7,3,15,Startup,4.5,2,CFA|PMP,0.89,1.0,1.0,4.4,0.66,0.48,0.42,0.31,0.05,17,4,1,1,0.84,0.65,0.71,1,1,1,5.9
STU0653,MBA,Tier 2,Bangalore,Manufacturing,4.95,74.0,2,10,SME,4.7,3,CFA|React|Machine Learning,0.49,0.63,0.73,9.7,0.84,0.86,0.97,0.52,0.04,11,2,0,1,0.7,0.82,0.78,0,1,1,13.8
STU0654,Commerce,Tier 3,Mumbai,BFSI,7.12,26.7,2,2,PSU,4.2,2,PMP|React,0.35,0.54,0.6900000000000001,3.1,0.8,0.31,0.82,0.84,-0.0,21,9,0,1,0.53,0.65,0.58,1,1,1,4.6
STU0655,Data Science,Tier 1,Hyderabad,BFSI,8.25,96.5,1,4,Startup,3.3,1,React,0.59,0.73,0.83,31.6,1.0,0.67,0.78,0.26,-0.08,19,4,0,0,0.61,0.18,0.82,1,1,1,24.0
STU0656,Engineering,Tier 1,Pune,BFSI,7.31,81.4,0,0,None,0.0,1,CFA,0.9,1.0,1.0,25.1,0.98,0.77,0.54,0.75,0.22,16,2,1,1,0.16,0.48,0.92,1,1,1,18.7
STU0657,Engineering,Tier 3,Ahmedabad,Healthcare,6.06,58.1,1,2,PSU,3.1,0,None,0.2,0.4,0.51,4.2,0.46,0.39,0.53,0.74,0.11,29,5,1,1,0.44,0.3,0.42,0,1,1,4.8
STU0658,MBA,Tier 2,Bangalore,FMCG,4.55,45.0,1,5,MNC,5.0,0,None,0.66,0.8400000000000001,0.92,15.8,0.84,0.85,1.0,0.84,0.16,25,14,1,0,0.88,0.0,0.84,0,1,1,13.1
STU0659,Commerce,Tier 1,Bangalore,Healthcare,6.98,52.3,2,12,SME,3.9,2,Java|Power BI,0.52,0.6900000000000001,0.78,12.3,0.85,0.7,0.86,0.27,0.11,13,12,0,0,0.67,0.35,0.76,0,0,0,9.9
STU0660,Commerce,Tier 1,Mumbai,Pharma,4.58,92.5,3,9,PSU,4.3,1,Tableau,0.74,0.88,1.0,14.9,0.79,0.65,0.81,0.98,-0.05,19,14,1,0,0.65,0.18,0.78,0,0,1,9.6
STU0661,Engineering,Tier 2,Ahmedabad,Consulting,5.81,71.0,0,0,None,0.0,1,Digital Marketing,0.63,0.8300000000000001,0.9400000000000001,13.9,1.0,0.89,0.76,0.88,-0.07,17,9,0,1,0.16,0.48,0.92,0,0,1,8.7
STU0662,Law,Tier 1,Chennai,FMCG,7.47,65.8,3,18,SME,4.9,2,Machine Learning|Cybersecurity,0.48,0.65,0.75,22.7,1.0,0.63,0.33,0.32,0.05,6,14,1,1,0.75,0.65,0.78,0,0,0,18.4
STU0663,Law,Tier 1,Ahmedabad,Consulting,6.54,84.6,2,12,PSU,3.5,1,Digital Marketing,0.69,0.8799999999999999,0.9799999999999999,18.0,0.97,0.85,0.68,0.8,-0.01,27,2,0,0,0.64,0.18,0.91,1,1,1,16.0
